Coal,Commercial.Geothermal,Commercial.Hydropower,Commercial.Solar,Commercial.Wind,Commercial.Wood,Consumption.Commercial.Coal,Consumption.Commercial.Distillate Fuel Oil,Consumption.Commercial.Kerosene,Consumption.Commercial.Liquefied Petroleum Gases,Consumption.Commercial.Natural Gas,Consumption.Electric Power.Coal,Consumption.Electric Power.Distillate Fuel Oil,Consumption.Electric Power.Natural Gas,Consumption.Industrial.Coal,Consumption.Industrial.Distillate Fuel Oil,Consumption.Industrial.Kerosene,Consumption.Industrial.Liquefied Petroleum Gases,Consumption.Industrial.Natural Gas,Consumption.Industrial.Other Petroleum Products,Consumption.Residential.Coal,Consumption.Residential.Distillate Fuel Oil,Consumption.Residential.Kerosene,Consumption.Residential.Liquefied Petroleum Gases,Consumption.Residential.Natural Gas,Consumption.Residential.Wood,Consumption.Transportation.Coal,Consumption.Transportation.Distillate Fuel Oil,Consumption.Transportation.Liquefied Petroleum Gases,Consumption.Transportation.Natural Gas,Electric Power.Wood,Expenditure.Commercial.Coal,Expenditure.Commercial.Distillate Fuel Oil,Expenditure.Commercial.Kerosene,Expenditure.Commercial.Liquefied Petroleum Gases,Expenditure.Commercial.Natural Gas,Expenditure.Electric Power.Coal,Expenditure.Electric Power.Distillate Fuel Oil,Expenditure.Electric Power.Natural Gas,Expenditure.Industrial.Coal,Expenditure.Industrial.Distillate Fuel Oil,Expenditure.Industrial.Kerosene,Expenditure.Industrial.Liquefied Petroleum Gases,Expenditure.Industrial.Natural Gas,Expenditure.Industrial.Other Petroleum Products,Expenditure.Residential.Coal,Expenditure.Residential.Distillate Fuel Oil,Expenditure.Residential.Kerosene,Expenditure.Residential.Liquefied Petroleum Gases,Expenditure.Residential.Natural Gas,Expenditure.Residential.Wood,Expenditure.Transportation.Coal,Expenditure.Transportation.Distillate Fuel Oil,Expenditure.Transportation.Liquefied Petroleum Gases,Expenditure.Transportation.Natural Gas,Industrial.Geothermal,Industrial.Hydropower,Industrial.Solar,Industrial.Wind,Industrial.Wood,Price.Commercial.Coal,Price.Commercial.Distillate Fuel Oil,Price.Commercial.Kerosene,Price.Commercial.Liquefied Petroleum Gases,Price.Commercial.Natural Gas,Price.Electric Power.Coal,Price.Electric Power.Distillate Fuel Oil,Price.Electric Power.Natural Gas,Price.Industrial.Coal,Price.Industrial.Distillate Fuel Oil,Price.Industrial.Kerosene,Price.Industrial.Liquefied Petroleum Gases,Price.Industrial.Natural Gas,Price.Industrial.Other Petroleum Products,Price.Transportation.Coal,Price.Transportation.Distillate Fuel Oil,Price.Transportation.Liquefied Petroleum Gases,Price.Transportation.Natural Gas,Refinery.Coal,Refinery.Distillate Fuel Oil,Refinery.Liquefied Petroleum Gases,Refinery.Natural Gas,Residential.Geothermal,State,Year
0.0,0.0,0.0,0.0,0.0,89.0,0.0,4390.0,2280.0,3841.0,54658.0,0.0,123.0,320471.0,0.0,23571.0,12140.0,161785.0,1252253.0,325663.0,0.0,31.0,102.0,9827.0,83961.0,4678.0,0.0,33892.0,1381.0,72768.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,35931.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Louisiana,1969
61615.0,0.0,0.0,0.0,0.0,7.0,1231.0,1800.0,0.0,920.0,7504.0,39893.0,15.0,76.0,7292.0,15792.0,62.0,1010.0,17636.0,5761.0,1567.0,7938.0,613.0,4690.0,7722.0,361.0,12.0,8895.0,98.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,North Dakota,1969
0.0,0.0,0.0,0.0,0.0,21.0,640.0,862.0,394.0,1234.0,45949.0,21942.0,433.0,45080.0,3680.0,17000.0,536.0,3516.0,52085.0,657.0,814.0,858.0,2051.0,15899.0,55053.0,1084.0,6.0,18354.0,1046.0,11447.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Nebraska,1969
0.0,0.0,0.0,0.0,0.0,2.0,841.0,6789.0,50.0,2.0,10985.0,20405.0,5504.0,0.0,10210.0,1565.0,84.0,7.0,421.0,0.0,1071.0,8421.0,99.0,3.0,13802.0,103.0,17.0,2834.0,1.0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,District of Columbia,1969
10405.0,0.0,0.0,0.0,0.0,25.0,261.0,2417.0,0.0,137.0,11073.0,2781.0,2468.0,6730.0,9800.0,10829.0,6.0,156.0,20541.0,3183.0,333.0,7808.0,34.0,178.0,4596.0,1342.0,16.0,4738.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3526.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Alaska,1969
109551.0,0.0,0.0,0.0,0.0,33.0,1197.0,3037.0,262.0,1256.0,9549.0,10787.0,52.0,3302.0,65174.0,9109.0,1119.0,435.0,59197.0,14253.0,1523.0,835.0,36.0,1876.0,41870.0,1737.0,97.0,16717.0,23.0,460.0,0.0,0.3,3.2,0.2,1.5,6.0,2.5,0.0,1.0,26.4,6.0,0.8,0.1,16.5,0.3,1.2,1.1,0.1,4.3,37.9,0.1,0.0,22.1,0.0,0.0,0.0,31.0,0.0,0.0,533.0,0.29,1.06,0.71,1.18,0.63,0.23,0.32,0.31,0.4,0.66,0.71,1.22,0.32,0.43,0.29,1.32,1.18,0.0,0.0,6.0,389.0,6195.0,0.0,Utah,1970
0.0,0.0,0.0,0.0,0.0,39.0,301.0,4611.0,153.0,506.0,550.0,1366.0,1559.0,0.0,80.0,2699.0,219.0,452.0,1073.0,250.0,383.0,22558.0,2474.0,1100.0,1055.0,2098.0,0.0,2017.0,10.0,0.0,0.0,0.3,5.1,0.1,0.7,0.8,0.7,1.4,0.0,0.1,2.3,0.2,0.6,0.9,1.0,0.5,34.0,4.0,2.8,2.1,0.5,0.0,2.9,0.0,0.0,0.0,650.0,0.0,0.0,4334.0,0.87,1.11,0.92,1.35,1.43,0.49,0.92,0.0,0.87,0.84,0.92,1.39,0.85,4.14,0.87,1.43,1.35,0.0,0.0,0.0,0.0,0.0,0.0,Vermont,1970
0.0,0.0,0.0,0.0,0.0,22.0,82.0,8525.0,41.0,237.0,5170.0,0.0,328.0,2367.0,42.0,3915.0,507.0,604.0,5864.0,1287.0,104.0,33988.0,1901.0,475.0,12191.0,1170.0,0.0,3521.0,106.0,28.0,0.0,0.1,9.4,0.0,0.3,7.5,0.0,0.2,0.9,0.0,2.8,0.4,0.7,5.0,1.8,0.1,50.7,3.2,1.2,21.9,0.3,0.0,4.8,0.1,0.0,0.0,0.0,0.0,0.0,4042.0,0.9,1.1,0.78,1.19,1.44,0.0,0.48,0.39,0.9,0.71,0.78,1.22,0.85,2.54,0.9,1.36,1.19,0.0,0.0,0.0,0.0,24.0,0.0,Rhode Island,1970
0.0,0.0,0.0,0.0,0.0,312.0,8995.0,20282.0,2286.0,1703.0,134699.0,487040.0,5623.0,65234.0,320914.0,49522.0,12335.0,3192.0,265672.0,30996.0,11449.0,109738.0,3092.0,18572.0,345133.0,16581.0,484.0,37008.0,239.0,10523.0,0.0,4.8,21.4,1.7,2.3,111.4,173.4,3.6,27.2,172.7,33.3,9.2,4.3,136.5,34.5,16.3,135.5,4.8,37.9,345.1,1.7,0.3,46.9,0.3,0.0,0.0,1290.0,0.0,0.0,19539.0,0.53,1.05,0.74,1.37,0.83,0.36,0.65,0.42,0.54,0.68,0.74,1.41,0.53,1.92,0.53,1.27,1.37,0.0,0.0,810.0,157.0,3201.0,0.0,Michigan,1970
93905.0,0.0,0.0,0.0,0.0,253.0,896.0,6322.0,2457.0,8145.0,88258.0,233378.0,924.0,63411.0,43764.0,33140.0,799.0,4389.0,110364.0,20554.0,1140.0,7642.0,391.0,32176.0,157667.0,13485.0,68.0,46544.0,328.0,12832.0,0.0,0.4,6.5,2.0,10.2,54.9,58.6,0.6,16.6,20.4,25.4,0.7,5.6,42.9,22.8,1.0,9.1,0.6,61.9,150.9,1.4,0.0,57.5,0.4,0.0,0.0,0.0,0.0,0.0,9873.0,0.49,1.03,0.82,1.25,0.62,0.25,0.69,0.26,0.47,0.77,0.82,1.28,0.4,2.18,0.49,1.24,1.25,0.0,0.0,0.0,2.0,3262.0,0.0,Missouri,1970
34671.0,0.0,0.0,0.0,0.0,30.0,94.0,671.0,188.0,2395.0,52527.0,8297.0,1020.0,167549.0,2188.0,14652.0,891.0,7417.0,184121.0,39463.0,119.0,310.0,657.0,19379.0,97122.0,1600.0,3.0,27326.0,1333.0,73223.0,0.0,0.0,0.7,0.1,2.0,23.9,2.6,0.6,49.5,1.0,9.4,0.6,5.4,35.5,6.4,0.1,0.4,0.9,29.2,66.7,0.2,0.0,32.2,1.1,0.0,0.0,0.0,0.0,0.0,2030.0,0.45,1.03,0.69,0.82,0.46,0.31,0.62,0.3,0.45,0.64,0.69,0.84,0.27,1.47,0.45,1.18,0.82,0.0,0.0,6.0,964.0,33405.0,0.0,Kansas,1970
0.0,0.0,0.0,0.0,0.0,20.0,82.0,4574.0,291.0,521.0,2860.0,36215.0,1787.0,3819.0,835.0,4625.0,116.0,6548.0,12271.0,21086.0,104.0,11867.0,2071.0,1354.0,8000.0,1084.0,1.0,2244.0,52.0,0.0,0.0,0.0,5.1,0.2,0.5,3.5,14.2,0.8,1.4,0.2,3.6,0.1,6.5,7.0,0.4,0.1,16.8,2.8,3.2,12.4,0.2,0.0,2.8,0.1,0.0,0.0,0.0,0.0,0.0,5917.0,0.28,1.12,0.85,0.97,1.22,0.39,0.47,0.37,0.28,0.78,0.85,1.0,0.57,0.43,0.28,1.24,0.97,0.0,0.0,0.0,0.0,51.0,0.0,Delaware,1970
0.0,0.0,0.0,0.0,0.0,173.0,1927.0,78277.0,676.0,1205.0,35780.0,13373.0,6849.0,5736.0,3634.0,16877.0,3115.0,2589.0,22827.0,4498.0,2453.0,224435.0,8133.0,3008.0,83638.0,9185.0,6.0,18629.0,110.0,1094.0,0.0,1.7,86.4,0.5,1.8,50.1,4.2,2.9,1.9,3.2,12.5,2.5,4.0,23.5,9.9,2.6,334.9,13.2,9.0,158.6,2.1,0.0,25.2,0.2,0.0,0.0,751.0,0.0,0.0,47782.0,0.89,1.1,0.81,1.52,1.4,0.31,0.43,0.33,0.89,0.74,0.81,1.56,1.03,2.2,0.89,1.35,1.52,0.0,0.0,0.0,0.0,0.0,0.0,Massachusetts,1970
603.0,0.0,0.0,0.0,0.0,180.0,336.0,12952.0,82.0,1091.0,19507.0,0.0,2.0,0.0,5087.0,29042.0,620.0,1023.0,98270.0,57636.0,428.0,40981.0,653.0,4079.0,33685.0,9580.0,8.0,23042.0,146.0,6779.0,0.0,0.2,15.7,0.1,1.3,20.4,0.0,0.0,0.0,2.7,19.6,0.5,1.1,32.0,21.5,0.4,57.4,1.6,12.2,44.8,2.4,0.0,30.3,0.2,0.0,0.0,1412.0,0.0,0.0,56760.0,0.52,1.21,0.84,1.17,1.05,0.0,0.37,0.0,0.52,0.73,0.84,1.2,0.38,0.6,0.52,1.32,1.17,0.0,0.0,2195.0,133.0,14069.0,0.0,Washington,1970
960260.0,0.0,0.0,0.0,0.0,332.0,4938.0,12071.0,515.0,1911.0,30872.0,164645.0,4202.0,4387.0,99285.0,25716.0,2238.0,2549.0,45989.0,10842.0,6285.0,56700.0,25762.0,4545.0,50842.0,17647.0,158.0,44842.0,180.0,7981.0,0.0,2.1,13.1,0.3,2.8,28.9,63.1,1.5,1.3,42.1,15.3,1.5,3.8,22.5,3.5,8.4,77.7,37.1,10.2,73.8,3.8,0.1,56.0,0.3,0.0,0.0,433.0,0.0,0.0,37479.0,0.42,1.08,0.65,1.46,0.94,0.38,0.35,0.29,0.42,0.6,0.65,1.49,0.49,1.44,0.42,1.25,1.46,0.0,0.0,0.0,0.0,192.0,0.0,Virginia,1970
0.0,0.0,0.0,0.0,0.0,19.0,696.0,937.0,57.0,855.0,10423.0,13961.0,76.0,27414.0,1743.0,4894.0,34.0,370.0,11174.0,67.0,886.0,1910.0,0.0,1949.0,7857.0,1032.0,3.0,8691.0,36.0,0.0,0.0,0.4,1.0,0.0,1.0,7.3,4.3,0.1,10.5,0.9,4.7,0.0,0.4,5.8,0.0,1.2,2.4,0.0,6.8,10.9,0.1,0.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.52,1.12,0.77,1.14,0.7,0.3,0.7,0.38,0.52,0.96,0.77,1.17,0.52,0.43,0.52,1.5,1.14,0.0,0.0,0.0,0.0,0.0,0.0,Nevada,1970
29078.0,0.0,0.0,0.0,0.0,121.0,11.0,4833.0,20431.0,16191.0,150034.0,0.0,261.0,1090289.0,30714.0,52114.0,21906.0,476438.0,2626269.0,740627.0,14.0,783.0,189.0,53297.0,238458.0,6433.0,29.0,130795.0,21431.0,98827.0,0.0,0.0,4.4,15.6,15.9,66.3,0.0,0.2,266.5,11.8,33.9,16.7,481.0,258.3,335.1,0.0,0.8,0.2,89.7,213.8,1.7,0.0,137.5,21.1,0.0,0.0,0.0,0.0,0.0,44634.0,0.86,0.9,0.76,0.98,0.44,0.0,0.63,0.24,0.38,0.66,0.76,1.01,0.2,0.86,0.86,1.05,0.98,0.0,0.0,810.0,788.0,572838.0,0.0,Texas,1970
3652113.0,0.0,0.0,0.0,0.0,108.0,2024.0,534.0,78.0,223.0,22307.0,347175.0,17.0,725.0,260210.0,6332.0,222.0,3389.0,95723.0,17251.0,2576.0,1457.0,1515.0,976.0,59654.0,5745.0,391.0,14473.0,39.0,8126.0,0.0,0.7,0.6,0.1,0.3,15.3,87.1,0.0,0.2,97.9,4.5,0.2,5.0,41.2,15.4,1.7,2.0,2.5,2.4,51.7,1.2,0.1,24.8,0.1,0.0,0.0,5860.0,0.0,0.0,4850.0,0.35,1.08,0.77,1.43,0.69,0.25,0.94,0.32,0.38,0.71,0.77,1.47,0.45,0.93,0.35,1.72,1.43,0.0,548.0,0.0,0.0,628.0,0.0,West Virginia,1970
3017565.0,0.0,0.0,0.0,0.0,190.0,5456.0,4866.0,2316.0,2090.0,43183.0,408583.0,21.0,8678.0,105913.0,12103.0,3449.0,20782.0,76113.0,28833.0,6943.0,2348.0,11778.0,13055.0,87943.0,10096.0,159.0,28492.0,205.0,36348.0,0.0,2.4,5.0,1.8,3.4,28.3,87.4,0.0,2.5,44.0,8.9,2.7,33.5,34.3,22.0,6.0,2.8,20.4,30.4,71.6,1.5,0.1,41.4,0.3,0.0,0.0,0.0,0.0,0.0,13433.0,0.44,1.02,0.79,1.62,0.66,0.21,1.12,0.29,0.42,0.73,0.79,1.66,0.48,1.37,0.44,1.45,1.62,0.0,817.0,0.0,631.0,1922.0,0.0,Kentucky,1970
1298561.0,0.0,0.0,0.0,0.0,348.0,16322.0,10777.0,877.0,2846.0,187630.0,794724.0,4605.0,21872.0,738504.0,66575.0,19053.0,14942.0,384829.0,84033.0,20773.0,54287.0,16891.0,14721.0,470551.0,18490.0,1104.0,64474.0,509.0,12268.0,0.0,6.5,13.0,0.7,3.9,140.0,230.5,3.4,8.6,301.9,50.5,15.9,20.7,206.6,43.7,21.9,76.5,24.1,31.0,414.0,1.9,0.4,81.2,0.7,0.0,0.0,0.0,0.0,0.0,25181.0,0.4,1.2,0.84,1.37,0.75,0.29,0.75,0.39,0.41,0.77,0.84,1.41,0.57,1.45,0.4,1.26,1.37,0.0,486.0,1462.0,254.0,17273.0,0.0,Ohio,1970
0.0,0.0,0.0,0.0,0.0,412.0,6888.0,118689.0,3548.0,2775.0,142427.0,274384.0,18287.0,108370.0,308435.0,97921.0,4464.0,4205.0,117958.0,30532.0,8767.0,350247.0,31643.0,9781.0,353810.0,21913.0,466.0,62055.0,411.0,3248.0,0.0,3.3,135.5,2.6,4.0,166.0,127.6,8.1,40.9,164.5,68.8,3.3,5.6,80.0,33.2,12.6,501.4,49.4,26.0,484.5,2.5,0.2,89.5,0.6,0.0,0.0,2828.0,0.0,0.0,40282.0,0.48,1.14,0.73,1.43,1.17,0.46,0.44,0.38,0.53,0.7,0.73,1.46,0.68,1.48,0.48,1.44,1.43,0.0,0.0,0.0,370.0,0.0,0.0,New York,1970
0.0,0.0,0.0,0.0,0.0,12.0,257.0,1767.0,0.0,1460.0,11406.0,4989.0,279.0,4381.0,100.0,13581.0,11.0,1113.0,6827.0,0.0,327.0,4447.0,79.0,7610.0,13839.0,654.0,0.0,5409.0,190.0,10.0,0.0,0.1,1.9,0.0,1.6,7.2,1.8,0.3,1.5,0.0,9.9,0.0,1.3,2.2,0.0,0.6,5.7,0.1,13.4,14.3,0.1,0.0,7.1,0.2,0.0,0.0,368.0,0.0,0.0,482.0,0.49,1.06,0.0,1.11,0.63,0.35,0.97,0.33,0.49,0.73,0.78,1.14,0.32,0.0,0.49,1.32,1.11,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota,1970
1445642.0,0.0,0.0,0.0,0.0,238.0,22333.0,22005.0,289.0,5716.0,198270.0,608915.0,15535.0,135691.0,260243.0,63121.0,12453.0,66572.0,390460.0,130285.0,28424.0,69782.0,7574.0,33168.0,450131.0,12676.0,388.0,88740.0,2020.0,28672.0,0.0,10.3,22.9,0.2,6.3,144.9,180.2,10.3,47.7,115.5,47.4,10.2,74.2,179.9,59.8,29.1,84.1,12.5,65.9,459.4,1.3,0.2,123.2,2.2,0.0,0.0,210.0,0.0,0.0,26402.0,0.46,1.04,0.82,1.1,0.73,0.3,0.67,0.35,0.44,0.76,0.82,1.13,0.49,1.82,0.46,1.39,1.1,0.0,200.0,699.0,770.0,22683.0,0.0,Illinois,1970
20385.0,0.0,0.0,0.0,0.0,37.0,1604.0,5211.0,75.0,3080.0,57781.0,84184.0,1903.0,78611.0,42968.0,34275.0,862.0,11019.0,99859.0,3303.0,2041.0,13003.0,1841.0,27724.0,97085.0,1978.0,68.0,25274.0,223.0,18464.0,0.0,0.7,5.5,0.1,3.5,39.4,27.0,1.4,21.5,17.8,25.8,0.7,13.0,36.3,7.1,2.6,15.8,2.9,50.4,92.9,0.2,0.0,32.2,0.3,0.0,0.0,10.0,0.0,0.0,3853.0,0.41,1.05,0.81,1.15,0.68,0.32,0.75,0.27,0.41,0.75,0.81,1.18,0.36,2.15,0.41,1.27,1.15,0.0,0.0,0.0,0.0,0.0,0.0,Iowa,1970
0.0,0.0,0.0,0.0,0.0,116.0,437.0,26944.0,104.0,1231.0,14732.0,44157.0,5931.0,149.0,3421.0,11465.0,1324.0,3324.0,14925.0,5683.0,556.0,82943.0,2983.0,2390.0,31686.0,6158.0,5.0,13197.0,80.0,51.0,0.0,0.3,29.5,0.1,1.7,21.3,19.7,2.2,0.1,2.7,8.3,1.0,4.8,15.3,6.9,0.7,122.7,5.1,6.4,59.6,1.4,0.0,18.3,0.1,0.0,0.0,29.0,0.0,0.0,9563.0,0.79,1.09,0.79,1.4,1.45,0.45,0.37,0.34,0.79,0.73,0.79,1.44,1.03,1.21,0.79,1.39,1.4,0.0,0.0,0.0,0.0,0.0,0.0,Connecticut,1970
6014.0,0.0,0.0,0.0,0.0,157.0,0.0,231.0,512.0,5500.0,39326.0,0.0,45.0,107875.0,0.0,11430.0,3312.0,6716.0,162763.0,16943.0,0.0,405.0,831.0,24071.0,60031.0,8342.0,0.0,19708.0,2653.0,13483.0,0.0,0.0,0.2,0.4,6.7,20.6,0.0,0.0,27.4,0.0,7.7,2.6,8.2,40.7,7.0,0.0,0.4,1.2,43.7,45.1,2.3,0.0,22.8,3.2,0.0,0.0,0.0,0.0,0.0,25766.0,0.0,0.86,0.77,1.21,0.52,0.0,0.46,0.25,0.0,0.67,0.77,1.24,0.28,0.95,0.0,1.16,1.21,0.0,0.0,12.0,153.0,10204.0,0.0,Arkansas,1970
131549.0,0.0,0.0,0.0,0.0,73.0,2228.0,814.0,841.0,2113.0,57545.0,69144.0,127.0,49863.0,41422.0,12979.0,3183.0,3559.0,85318.0,5965.0,2836.0,978.0,637.0,11788.0,80448.0,3904.0,58.0,15464.0,511.0,1815.0,0.0,0.9,0.9,0.7,2.5,33.7,18.0,0.1,12.0,17.4,10.1,2.8,3.6,23.1,1.9,2.6,1.3,1.0,20.8,59.4,0.3,0.0,18.6,0.6,0.0,0.0,13.0,0.0,0.0,4386.0,0.39,1.06,0.89,1.17,0.59,0.26,0.45,0.24,0.42,0.83,0.89,1.2,0.29,1.66,0.39,1.2,1.17,0.0,0.0,728.0,560.0,1634.0,0.0,Colorado,1970
0.0,0.0,0.0,0.0,0.0,194.0,0.0,629.0,0.0,5579.0,24442.0,12061.0,29.0,102202.0,1162.0,18055.0,14576.0,7991.0,144370.0,32702.0,0.0,517.0,427.0,17569.0,37558.0,10303.0,2.0,15668.0,1810.0,60818.0,0.0,0.0,0.6,0.0,7.3,13.9,3.1,0.0,27.3,0.4,13.3,11.6,10.5,37.6,0.8,0.0,0.6,0.9,37.5,32.4,1.6,0.0,31.6,2.4,0.0,0.0,0.0,0.0,0.0,23031.0,0.0,0.96,0.0,1.31,0.57,0.26,0.61,0.27,0.33,0.74,0.79,1.35,0.29,0.43,0.33,2.02,1.31,0.0,0.0,61.0,179.0,7737.0,0.0,Mississippi,1970
0.0,0.0,0.0,0.0,0.0,55.0,1904.0,1710.0,658.0,869.0,6208.0,0.0,4.0,0.0,3603.0,18677.0,646.0,790.0,30562.0,96.0,2423.0,4876.0,0.0,2339.0,8181.0,2924.0,6.0,7356.0,34.0,4459.0,0.0,1.0,2.1,0.5,1.3,5.9,0.0,0.0,0.0,1.8,14.3,0.5,1.2,12.8,0.4,2.4,6.8,0.0,6.5,10.7,0.2,0.0,9.7,0.1,0.0,0.0,0.0,0.0,0.0,8497.0,0.5,1.21,0.82,1.53,0.96,0.0,0.35,0.0,0.5,0.77,0.82,1.57,0.42,4.14,0.5,1.31,1.53,0.0,0.0,0.0,0.0,0.0,0.0,Idaho,1970
0.0,0.0,0.0,0.0,0.0,210.0,5313.0,10248.0,1467.0,3662.0,76738.0,125535.0,3212.0,59072.0,42059.0,45340.0,1313.0,4762.0,97764.0,17727.0,6762.0,41924.0,6775.0,25174.0,101968.0,11197.0,59.0,29500.0,366.0,7465.0,0.0,2.5,10.7,1.3,4.3,53.2,43.1,2.7,15.3,20.8,37.5,1.2,5.6,40.6,2.6,10.5,52.9,10.3,50.3,111.5,1.1,0.0,36.6,0.4,0.0,0.0,1759.0,0.0,0.0,11834.0,0.47,1.05,0.89,1.18,0.69,0.34,0.85,0.26,0.49,0.83,0.89,1.22,0.42,1.28,0.47,1.24,1.18,0.0,0.0,0.0,120.0,542.0,0.0,Minnesota,1970
2915.0,0.0,0.0,0.0,0.0,57.0,0.0,1281.0,69.0,917.0,24045.0,8514.0,7.0,62373.0,109.0,8079.0,483.0,945.0,61170.0,0.0,0.0,572.0,383.0,2873.0,31430.0,3010.0,0.0,18594.0,242.0,25365.0,0.0,0.0,1.4,0.1,0.9,14.3,1.8,0.0,21.7,0.1,5.8,0.4,1.0,25.2,0.0,0.0,0.7,1.1,7.5,35.6,0.3,0.0,23.4,0.2,0.0,0.0,141.0,0.0,0.0,1273.0,0.0,1.12,0.77,1.03,0.6,0.21,0.68,0.35,0.63,0.72,0.77,1.06,0.41,0.0,0.63,1.26,1.03,0.0,0.0,0.0,0.0,0.0,0.0,Arizona,1970
61350.0,0.0,0.0,0.0,0.0,116.0,57.0,552.0,1319.0,4137.0,45326.0,24.0,300.0,242232.0,0.0,12139.0,4642.0,8508.0,225274.0,53404.0,73.0,16.0,293.0,22046.0,79939.0,6158.0,0.0,19521.0,1978.0,23507.0,0.0,0.0,0.5,0.8,4.6,22.9,0.0,0.2,46.5,0.0,6.3,2.9,8.7,18.1,2.3,0.1,0.0,0.4,34.8,65.1,1.7,0.0,21.7,2.2,0.0,0.0,0.0,0.0,0.0,705.0,0.45,0.82,0.62,1.1,0.51,0.39,0.56,0.19,0.0,0.54,0.62,1.13,0.25,0.68,0.0,1.11,1.1,0.0,0.0,524.0,859.0,49829.0,0.0,Oklahoma,1970
0.0,0.0,0.0,0.0,0.0,83.0,445.0,9668.0,449.0,867.0,423.0,0.0,555.0,0.0,1152.0,4690.0,308.0,679.0,360.0,60.0,567.0,45884.0,9352.0,860.0,531.0,4438.0,2.0,8067.0,11.0,0.0,0.0,0.4,10.8,0.3,1.2,0.6,0.0,0.2,0.0,1.1,2.9,0.2,0.9,0.3,0.1,0.7,69.1,14.9,2.6,1.0,1.0,0.0,11.2,0.0,0.0,0.0,9866.0,0.0,0.0,24957.0,0.98,1.11,0.68,1.33,1.42,0.0,0.41,0.0,0.98,0.63,0.68,1.37,0.84,1.12,0.98,1.39,1.33,0.0,0.0,0.0,0.0,0.0,0.0,Maine,1970
0.0,0.0,0.0,0.0,0.0,274.0,1321.0,4152.0,223.0,4548.0,39927.0,178123.0,337.0,60493.0,12011.0,23380.0,1681.0,9080.0,145259.0,5571.0,1681.0,1455.0,687.0,14246.0,90067.0,14586.0,19.0,45128.0,383.0,7089.0,0.0,0.7,4.0,0.1,7.1,28.6,67.7,0.1,17.3,6.0,13.5,1.1,14.5,58.0,12.4,1.7,1.8,1.0,32.9,91.6,3.2,0.0,59.6,0.6,0.0,0.0,608.0,0.0,0.0,56932.0,0.5,0.97,0.63,1.56,0.72,0.38,0.39,0.29,0.5,0.58,0.63,1.6,0.4,2.53,0.5,1.32,1.56,0.0,0.0,0.0,0.0,573.0,0.0,Georgia,1970
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,493.0,1258.0,0.0,0.0,557.0,0.0,0.0,4086.0,374.0,1443.0,0.0,3719.0,0.0,8.0,0.0,761.0,0.0,0.0,0.0,4208.0,99.0,0.0,0.0,0.0,1.1,0.4,1.1,0.0,0.0,0.2,0.0,0.0,2.8,0.3,1.2,0.0,0.1,0.0,0.0,0.0,3.1,0.0,0.0,0.0,5.7,0.1,0.0,0.0,904.0,0.0,0.0,172.0,0.0,1.12,0.85,0.89,0.0,0.0,0.43,0.0,0.0,0.74,0.85,0.92,0.0,0.43,0.0,1.37,0.89,0.0,0.0,309.0,187.0,0.0,0.0,Hawaii,1970
0.0,0.0,0.0,0.0,0.0,224.0,11984.0,11068.0,747.0,2783.0,55592.0,234556.0,724.0,31186.0,119576.0,46116.0,7157.0,3771.0,143565.0,6710.0,15253.0,68272.0,9117.0,22517.0,107207.0,11902.0,189.0,24342.0,285.0,6692.0,0.0,7.9,11.5,0.6,3.7,45.5,90.8,0.5,13.1,78.0,35.1,5.9,5.0,77.3,8.6,24.8,82.3,13.4,45.9,131.2,1.2,0.1,32.3,0.4,0.0,0.0,3216.0,0.0,0.0,26127.0,0.66,1.04,0.83,1.33,0.82,0.39,0.67,0.42,0.65,0.76,0.83,1.37,0.54,2.52,0.66,1.33,1.33,0.0,0.0,0.0,95.0,797.0,0.0,Wisconsin,1970
