abandoned,air traffic control tower,belltower,bridge,casino,city,city_id,commercial,completed.year,country,country id,current,education,exhibition,floors above,government,height,hospital,hotel,id,industrial,is completed,is started,latitude,library,longitude,material,multiple,museum,name,number of purposes,observation,office,other,rank,religious,residential,retail,serviced apartments,started.year,telecommunications
False,False,False,False,False,New York City,1641,False,1974,US,163,completed,False,False,49,False,210,False,False,1465,False,True,True,40.763820648193,False,-73.974891662598,steel,False,False,Solow Building,1,False,True,False,192,False,False,False,False,1968,False
False,False,False,False,False,New York City,1641,False,1967,US,163,completed,False,False,52,False,209.71000671387,False,False,1476,False,True,False,40.708549499512,False,-74.010108947754,steel,False,False,HSBC Bank Building,1,False,True,False,193,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,1972,US,163,completed,False,False,53,False,209.39999389648,False,False,1480,False,True,False,40.702941894531,False,-74.009407043457,steel,False,False,55 Water Street,1,False,True,False,194,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,1963,US,163,completed,False,False,50,False,209.39999389648,False,False,1481,False,True,True,40.755409240723,False,-73.974571228027,steel,False,False,277 Park Avenue,1,False,True,False,195,False,False,False,False,1958,False
False,False,False,False,False,New York City,1641,False,2016,US,163,architecturally topped out,False,False,47,False,209.39999389648,False,True,16706,False,True,True,40.711330413818,False,-74.006790161133,composite,False,False,The Beekman Hotel & Residences,2,False,False,False,196,False,True,False,False,2014,False
False,False,False,False,False,Chicago,1539,False,2009,US,163,completed,False,False,60,False,209,False,True,1484,False,True,True,41.899780273438,False,-87.627487182617,concrete,False,False,Waldorf Astoria Chicago,2,False,False,False,197,False,True,False,False,2006,False
False,False,False,False,False,Boston,1524,False,2016,US,163,architecturally topped out,False,False,55,False,208.78999328613,False,False,14311,False,True,True,42.355850219727,False,-71.059608459473,concrete,False,False,Millennium Tower,1,False,False,False,198,False,True,False,False,2014,False
False,False,False,False,False,Houston,1593,False,1980,US,163,completed,False,False,50,False,208.78999328613,False,False,1496,False,True,False,29.75731086731,False,-95.3720703125,steel,False,False,Three Allen Center,1,False,True,False,199,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,2003,US,163,completed,False,False,52,False,208.49000549316,False,False,1500,False,True,True,40.765308380127,False,-73.982566833496,steel,False,False,Random House Tower,2,False,True,False,200,False,True,False,False,2000,False
False,False,False,False,False,Austin,1510,False,2010,US,163,completed,False,False,56,False,208.14999389648,False,False,1501,False,True,True,30.26482963562,False,-97.744659423828,concrete,False,False,The Austonian,1,False,False,False,201,False,True,False,False,2007,False
False,False,False,False,False,New York City,1641,False,1993,US,163,completed,False,False,52,False,207.88000488281,False,True,1517,False,True,True,40.762321472168,False,-73.971290588379,concrete,False,False,Four Seasons Hotel,1,False,False,False,202,False,False,False,False,1990,False
False,False,False,False,False,Chicago,1539,False,2005,US,163,completed,False,False,51,False,207.63999938965,False,False,1528,False,True,True,41.880241394043,False,-87.636497497559,composite,False,False,111 South Wacker,1,False,True,False,203,False,False,False,False,2003,False
False,False,False,False,False,Chicago,1539,False,1990,US,163,completed,False,False,50,False,207.27000427246,False,False,1529,False,True,True,41.881610870361,False,-87.633422851562,composite,False,False,181 West Madison,1,False,True,False,204,False,False,False,False,1988,False
False,False,False,False,False,Chicago,1539,False,2005,US,163,completed,False,False,48,False,207.10000610352,False,False,1546,False,True,True,41.88090133667,False,-87.636299133301,composite,False,False,Hyatt Center,1,False,True,False,205,False,False,False,False,2002,False
False,False,False,False,False,Miami,1632,False,2009,US,163,completed,False,False,63,False,207,False,True,1533,False,True,True,25.785190582275,False,-80.189918518066,concrete,False,False,Marquis,2,False,False,False,206,False,True,False,False,2005,False
False,False,False,False,False,Houston,1593,False,1978,US,163,completed,False,False,47,False,206.80000305176,False,False,1549,False,True,False,29.756109237671,False,-95.362319946289,composite,False,False,LyondellBassell Tower,1,False,True,False,207,False,False,False,False,0,False
False,False,False,False,False,Atlanta,1509,False,1980,US,163,completed,False,False,47,False,206.35000610352,False,False,1552,False,True,False,33.772731781006,False,-84.386520385742,concrete,False,False,AT&T Building,1,False,True,False,208,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,2015,US,163,completed,False,False,61,False,206,False,False,2024,False,True,True,40.761249542236,False,-73.998481750488,concrete,False,False,Sky,1,False,False,False,209,False,True,False,False,2008,False
False,False,False,False,False,New York City,1641,False,1972,US,163,completed,False,False,51,False,205.44000244141,False,False,1568,False,True,False,40.759349822998,False,-73.982131958008,steel,False,False,McGraw-Hill Building,1,False,True,False,210,False,False,False,False,0,False
False,False,False,False,True,Las Vegas,1610,False,2018,US,163,under construction,False,False,57,False,205.39999389648,False,True,16752,False,True,True,0,False,0,concrete,False,False,Resorts World Las Vegas Tower I,2,False,False,False,211,False,False,False,False,2015,False
False,False,False,False,False,Chicago,1539,False,1983,US,163,completed,False,False,57,False,205.13000488281,False,False,1572,False,True,False,41.900428771973,False,-87.624542236328,concrete,False,False,One Magnificent Mile,2,False,True,False,212,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,1930,US,163,completed,False,False,53,False,205.13000488281,False,False,1576,False,True,False,40.752071380615,False,-73.978759765625,steel,False,False,One Grand Central Place,1,False,True,False,213,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,1990,US,163,completed,False,False,50,False,205.13000488281,False,False,1651,False,True,False,40.747001647949,False,-73.944030761719,steel,False,False,Citigroup Building,1,False,True,False,214,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,2007,US,163,completed,False,False,56,False,205.05999755859,False,False,1574,False,True,True,40.712200164795,False,-74.009201049805,concrete,False,False,Barclay Tower,1,False,False,False,215,False,True,False,False,2005,False
False,False,False,False,False,Chicago,1539,False,2007,US,163,completed,False,False,64,False,204.89999389648,False,False,1583,False,True,True,41.884769439697,False,-87.618690490723,concrete,False,False,340 on the Park,1,False,False,False,216,False,True,False,False,2005,False
False,False,False,False,False,New York City,1641,False,1970,US,163,completed,False,False,48,False,204.2200012207,False,False,1587,False,True,False,40.762031555176,False,-73.984519958496,steel,False,False,Paramount Plaza,1,False,True,False,217,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1992,US,163,completed,False,False,49,False,203.61000061035,False,False,1597,False,True,True,41.886520385742,False,-87.630531311035,composite,False,False,United Building,1,False,True,False,218,False,False,False,False,1990,False
False,False,False,False,False,Minneapolis,1627,False,1983,US,163,completed,False,False,52,False,203.58000183105,False,False,1595,False,True,True,44.978229522705,False,-93.272979736328,concrete,False,False,33 South 6th Street,1,False,True,False,219,False,False,False,False,1981,False
False,False,False,False,False,Tulsa,1706,False,1975,US,163,completed,False,False,52,False,203.30000305176,False,False,1598,False,True,False,36.15523147583,False,-95.990631103516,steel,False,False,BOK Tower,1,False,True,False,220,False,False,False,False,0,False
False,False,False,False,False,Los Angeles,1611,False,2010,US,163,completed,False,False,54,False,203.2799987793,False,True,1734,False,True,True,34.045181274414,False,-118.2670135498,steel,False,False,Ritz-Carlton/Marriott Marquis Los Angeles,2,False,False,False,221,False,True,False,False,2007,False
False,False,False,False,False,Atlanta,1509,False,2008,US,163,completed,False,False,48,False,202.69000244141,False,False,1610,False,True,True,33.847110748291,False,-84.368469238281,concrete,False,False,Sovereign,2,False,True,False,222,False,True,False,False,2006,False
False,False,False,False,False,Cincinnati,1550,False,2011,US,163,completed,False,False,40,False,202.69000244141,False,False,1636,False,True,True,39.099720001221,False,-84.506927490234,composite,False,False,Great American Tower at Queen City Square,1,False,True,False,223,False,False,False,False,2008,False
False,False,False,False,False,New York City,1641,False,1982,US,163,completed,False,False,58,False,202.38999938965,False,False,1611,False,True,True,40.762329101562,False,-73.973960876465,concrete,False,False,Trump Tower,2,False,True,False,224,False,True,False,False,1980,False
False,False,False,False,False,Seattle,1680,False,2017,US,163,under construction,False,False,43,False,201.16999816895,False,True,1796,False,True,True,47.605201721191,False,-122.33104705811,steel,False,False,The Mark,2,False,True,False,225,False,False,False,False,2014,False
False,False,False,False,False,Charlotte,1544,False,2002,US,163,completed,False,False,47,False,200.80999755859,False,False,1647,False,True,True,35.227569580078,False,-80.840682983398,steel/concrete,False,False,Hearst Tower,1,False,True,False,226,False,False,False,False,1999,False
False,False,False,False,False,Cleveland,1543,False,1985,US,163,completed,False,False,46,False,200.55999755859,False,False,1654,False,True,True,41.500118255615,False,-81.691581726074,steel,False,False,200 Public Square,1,False,True,False,227,False,False,False,False,1982,False
False,False,False,False,False,Atlanta,1509,False,2006,US,163,completed,False,False,41,False,200.16000366211,False,False,1658,False,True,True,33.786869049072,False,-84.383720397949,concrete,False,False,1180 Peachtree,1,False,True,False,228,False,False,False,False,2003,False
False,False,False,False,False,New York City,1641,False,0,US,163,vision,False,False,50,False,200,False,False,19464,False,False,False,40.740478515625,False,-73.955200195312,concrete,False,False,Olympic City Towers 1,2,False,True,False,229,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,0,US,163,vision,False,False,50,False,200,False,False,19465,False,False,False,40.740589141846,False,-73.956092834473,concrete,False,False,Olympic City Towers 2,2,False,True,False,229,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,0,US,163,vision,False,False,50,False,200,False,False,19466,False,False,False,40.740840911865,False,-73.955169677734,concrete,False,False,Olympic City Towers 3,2,False,True,False,229,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,0,US,163,vision,False,False,50,False,200,False,False,19467,False,False,False,40.741279602051,False,-73.955741882324,concrete,False,False,Olympic City Towers 4,2,False,True,False,229,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,0,US,163,vision,False,False,50,False,200,False,False,19468,False,False,False,40.741451263428,False,-73.956520080566,concrete,False,False,Olympic City Towers 5,2,False,True,False,229,False,True,False,False,0,False
False,False,False,False,False,Minneapolis,1627,False,0,US,163,vision,False,False,56,False,199.94999694824,False,False,1665,False,False,False,0,False,0,concrete,False,False,The Nicollet,1,False,False,False,234,False,True,False,False,0,False
False,False,False,False,False,Miami,1632,False,2010,US,163,completed,False,False,47,False,199.5,False,False,1782,False,True,True,25.771310806274,False,-80.189529418945,steel/concrete,False,False,Wells Fargo Tower,1,False,True,False,235,False,False,False,False,2007,False
False,False,False,False,False,New York City,1641,False,1932,US,163,completed,False,False,50,False,199.33999633789,False,False,1727,False,True,True,40.707389831543,False,-74.011627197266,steel,False,False,One Wall Street,1,False,True,False,236,False,False,False,False,1929,False
False,False,False,False,False,New York City,1641,False,2009,US,163,completed,False,False,58,False,199.16999816895,False,False,1731,False,True,True,40.760688781738,False,-73.998863220215,concrete,False,False,Silver Towers East,1,False,False,False,237,False,True,False,False,2007,False
False,False,False,False,False,New York City,1641,False,2009,US,163,completed,False,False,58,False,199.16999816895,False,False,1732,False,True,True,40.760730743408,False,-73.999496459961,concrete,False,False,Silver Towers West,1,False,False,False,237,False,True,False,False,2007,False
False,False,False,False,False,New York City,1641,False,1986,US,163,completed,False,False,51,False,199.03999328613,False,False,1736,False,True,False,40.757789611816,False,-73.970741271973,steel,False,False,599 Lexington Avenue,1,False,True,False,239,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,2001,US,163,completed,False,False,50,False,198.58000183105,False,False,1742,False,True,True,41.882308959961,False,-87.636268615723,composite,False,False,UBS Tower,1,False,True,False,240,False,False,False,False,1999,False
False,False,False,False,False,Las Vegas,1610,False,0,US,163,never completed,False,False,57,False,198.11999511719,False,True,1748,False,False,True,0,False,0,concrete,False,False,Echelon Place Main Resort Tower,1,False,False,False,241,False,False,False,False,2007,False
False,False,False,False,False,New York City,1641,False,1990,US,163,completed,False,False,53,False,198.11999511719,False,False,1750,False,True,True,40.762218475342,False,-73.975021362305,steel,False,False,712 5th Avenue,1,False,True,False,242,False,False,False,False,1988,False
False,False,False,False,False,Miami,1632,False,2008,US,163,completed,False,False,63,False,198,False,False,1311,False,True,True,25.783319473267,False,-80.19010925293,concrete,False,False,900 Biscayne Bay,1,False,False,False,243,False,True,False,False,2005,False
False,False,False,False,False,Sunny Isles Beach,1686,False,2018,US,163,proposed,False,False,52,False,197.82000732422,False,False,16636,False,True,True,25.947650909424,False,-80.120101928711,concrete,False,False,Turnberry Ocean Club,1,False,False,False,244,False,True,False,False,2016,False
False,False,False,False,False,Sunny Isles Beach,1686,False,2017,US,163,under construction,False,False,47,False,197.82000732422,False,False,16161,False,True,True,25.9349193573,False,-80.121078491211,concrete,False,False,Muse,1,False,False,False,245,False,True,False,False,2015,False
False,False,False,False,False,Sunny Isles Beach,1686,False,0,US,163,proposed,False,False,60,False,197.80000305176,False,False,18097,False,False,False,25.951620101929,False,-80.119903564453,concrete,False,False,Residences by Armani Casa,1,False,False,False,246,False,True,False,False,0,False
False,False,False,False,False,Miami,1632,False,2018,US,163,proposed,False,False,57,False,197.80000305176,False,False,20737,False,True,True,25.799039840698,False,-80.185737609863,concrete,False,False,Elysee,1,False,False,False,247,False,True,False,False,2016,False
False,False,False,False,False,New York City,1641,False,1929,US,163,completed,False,False,56,False,197.80000305176,False,False,1766,False,True,True,40.751178741455,False,-73.97664642334,steel,False,False,Chanin Building,1,False,True,False,248,False,False,False,False,1927,False
False,False,False,False,False,New York City,1641,False,1967,US,163,completed,False,False,47,False,197.50999450684,False,False,1778,False,True,False,40.754638671875,False,-73.974891662598,steel,False,False,245 Park Avenue,1,False,True,False,249,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1965,US,163,completed,False,False,31,True,197.50999450684,False,False,1780,False,True,True,41.884178161621,False,-87.630249023438,steel,False,False,Richard J. Daley Center,1,False,False,False,250,False,False,False,False,1963,False
False,False,False,False,False,New York City,1641,False,1983,US,163,completed,False,False,37,False,197.32000732422,False,False,1783,False,True,True,40.76139831543,False,-73.973411560059,steel,False,False,550 Madison Avenue,1,False,True,False,251,False,False,False,False,1980,False
False,False,False,False,False,Chicago,1539,False,2004,US,163,completed,False,False,56,False,197.14999389648,False,False,1781,False,True,True,41.893840789795,False,-87.625770568848,concrete,False,False,55 East Erie,1,False,False,False,252,False,True,False,False,2001,False
False,False,False,False,False,New York City,1641,False,2017,US,163,under construction,False,False,58,False,196.89999389648,False,False,18201,False,True,True,40.749561309814,False,-73.939628601074,concrete,False,False,28 on 28th,1,False,False,False,253,False,True,False,False,2014,False
False,False,False,False,False,San Francisco,1683,False,2009,US,163,completed,False,False,58,False,196.60000610352,False,False,1801,False,True,True,37.790370941162,False,-122.3960723877,concrete,False,False,Millennium Tower,1,False,False,False,254,False,True,False,False,2004,False
False,False,False,False,False,New York City,1641,False,1986,US,163,completed,False,False,44,False,196.60000610352,False,False,1804,False,True,False,40.712429046631,False,-74.015548706055,steel,False,False,Two World Financial Center,1,False,True,False,255,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1968,US,163,completed,False,False,70,False,196.44999694824,False,False,1799,False,True,True,41.89155960083,False,-87.612159729004,concrete,False,False,Lake Point Tower,1,False,False,False,256,False,True,False,False,1965,False
False,False,False,False,False,New York City,1641,False,2007,US,163,completed,False,False,43,False,196.44000244141,False,False,1936,False,True,True,40.754608154297,False,-73.98477935791,steel,False,False,1095 Avenue of the Americas,1,False,True,False,257,False,False,False,False,2006,False
False,False,False,False,False,Chicago,1539,False,2001,US,163,completed,False,False,58,False,196.28999328613,False,False,1809,False,True,True,41.891441345215,False,-87.617958068848,concrete,False,False,River East Center,1,False,False,False,258,False,True,False,False,1999,False
False,False,False,False,False,New York City,1641,False,1931,US,163,completed,False,False,50,False,196,False,False,1828,False,True,True,40.757061004639,False,-73.972503662109,steel,False,False,570 Lexington Avenue,1,False,True,False,259,False,False,False,False,1929,False
False,False,False,False,False,Sunny Isles Beach,1686,False,2015,US,163,completed,False,False,46,False,196,False,False,15110,False,True,True,25.940040588379,False,-80.120552062988,concrete,False,False,Mansions at Acqualina,1,False,False,False,260,False,True,False,False,2012,False
False,False,False,False,False,Chicago,1539,False,0,US,163,proposed,False,False,60,False,195.7799987793,False,True,17809,False,False,True,41.885620117188,False,-87.619827270508,concrete,False,False,201 North Columbus,2,False,False,False,261,False,True,False,False,2016,False
False,False,False,False,False,Sunny Isles Beach,1686,False,2018,US,163,proposed,False,False,50,False,195.69999694824,False,False,22664,False,True,True,25.921989440918,False,-80.121780395508,concrete,False,False,The Ritz-Carlton Residences,1,False,False,False,262,False,True,False,False,2016,False
False,False,False,False,False,Las Vegas,1610,False,2007,US,163,completed,False,False,53,False,195.67999267578,False,True,1827,False,True,True,36.123931884766,False,-115.16790008545,composite,False,False,The Palazzo,1,False,False,False,263,False,False,False,False,2004,False
False,False,False,False,False,Chicago,1539,False,2003,US,163,completed,False,False,57,False,195.38000488281,False,False,1829,False,True,True,41.891960144043,False,-87.628540039062,concrete,False,False,Grand Plaza Apartments,1,False,False,False,264,False,True,False,False,2000,False
False,False,False,False,False,Sunny Isles Beach,1686,False,2016,US,163,architecturally topped out,False,False,57,False,195.36999511719,False,False,13518,False,True,True,25.948160171509,False,-80.120559692383,concrete,False,False,Porsche Design Tower,1,False,False,False,265,False,True,False,False,2013,False
False,False,False,False,False,New York City,1641,False,1969,US,163,completed,False,False,50,False,195.07000732422,False,False,1840,False,True,False,40.702041625977,False,-74.012069702148,steel,False,False,1 New York Plaza,1,False,True,False,266,False,False,False,False,0,False
False,False,False,False,False,Denver,1556,False,2010,US,163,completed,False,False,45,False,194.75,False,True,1860,False,True,True,39.746398925781,False,-104.99806213379,concrete,False,False,Four Seasons Hotel & Private Residences,2,False,False,False,267,False,True,False,False,2007,False
False,False,False,False,False,Chicago,1539,False,2009,US,163,completed,False,False,45,False,194.57000732422,False,False,1862,False,True,True,41.884719848633,False,-87.636489868164,composite,False,False,155 North Wacker,1,False,True,False,268,False,False,False,False,2007,False
False,False,False,False,False,New York City,1641,False,2011,US,163,completed,False,False,63,False,194.55000305176,False,True,2029,False,True,True,40.758918762207,False,-73.994659423828,concrete,False,False,1 MiMA Tower,2,False,False,False,269,False,True,False,False,2007,False
False,False,False,False,False,Miami,1632,False,2017,US,163,under construction,False,False,60,False,194.19999694824,False,False,15285,False,True,True,25.758089065552,False,-80.192428588867,concrete,False,False,Echo Brickell,1,False,False,False,270,False,True,False,False,2015,False
False,False,False,False,False,Sunny Isles Beach,1686,False,2017,US,163,under construction,False,False,55,False,193.85000610352,False,False,15112,False,True,True,25.932729721069,False,-80.121246337891,concrete,False,False,Jade Signature,1,False,False,False,271,False,True,False,False,2014,False
False,False,False,False,False,Chicago,1539,False,1989,US,163,completed,False,False,46,False,193.55000305176,False,False,1873,False,True,True,41.886459350586,False,-87.629089355469,composite,False,False,Leo Burnett Building,1,False,True,False,272,False,False,False,False,1986,False
False,False,False,False,False,Pittsburgh,1661,False,1984,US,163,completed,False,False,40,False,193.55000305176,False,False,1874,False,True,True,40.440021514893,False,-80.003646850586,steel,False,False,One PPG Place,1,False,True,False,273,False,False,False,False,1981,False
False,False,False,False,False,Omaha,1646,False,2002,US,163,completed,False,False,45,False,193.25,False,False,1875,False,True,True,41.259010314941,False,-95.937568664551,composite,False,False,One First National Center,1,False,True,False,274,False,False,False,False,1999,False
False,False,False,False,False,New York City,1641,False,1969,US,163,completed,False,False,44,False,193.25,False,False,1876,False,True,False,40.757778167725,False,-73.972381591797,steel,False,False,345 Park Avenue,1,False,True,False,275,False,False,False,False,0,False
False,False,False,False,False,Houston,1593,False,2011,US,163,completed,False,False,46,False,192.74000549316,False,False,1927,False,True,True,29.757900238037,False,-95.363380432129,concrete,False,False,BG Group Place,1,False,True,False,276,False,False,False,False,2008,False
False,False,False,False,False,Las Vegas,1610,False,0,US,163,on hold,False,False,43,False,192.63999938965,False,False,1894,False,False,True,36.12313079834,False,-115.17012023926,steel,False,False,The St. Regis Residences at the Venetian Palazzo,1,False,False,False,277,False,True,False,False,2007,False
False,False,False,False,False,New York City,1641,False,1929,US,163,completed,False,False,48,False,192.60000610352,False,False,1892,False,True,True,40.751560211182,False,-73.98127746582,steel,False,False,Mercantile Building,1,False,True,False,278,False,False,False,False,1929,False
False,False,False,False,False,New York City,1641,False,2010,US,163,completed,False,False,59,False,192.58000183105,False,True,1891,False,True,True,40.750068664551,False,-73.983749389648,concrete,False,False,Langham Place,2,False,False,False,279,False,True,False,False,2007,False
False,False,False,False,False,Chicago,1539,False,2005,US,163,completed,False,False,57,False,192.38000488281,False,False,1897,False,True,True,41.884159088135,False,-87.625602722168,concrete,False,False,The Heritage at Millennium Park,1,False,False,False,280,False,True,False,False,2002,False
False,False,False,False,False,Miami,1632,False,0,US,163,proposed,False,False,58,False,192.33000183105,False,False,16991,False,False,False,25.768720626831,False,-80.193939208984,concrete,False,False,The Edge on Brickell,1,False,False,False,281,False,True,False,False,0,False
False,False,False,False,False,Las Vegas,1610,False,2008,US,163,completed,False,False,52,False,192.33000183105,False,True,1901,False,True,True,36.129501342773,False,-115.16486358643,concrete,False,False,Encore,1,False,False,False,282,False,False,False,False,2006,False
False,False,False,False,False,Miami,1632,False,2009,US,163,completed,False,False,55,False,192.2799987793,False,False,1899,False,True,True,25.76948928833,False,-80.195152282715,concrete,False,False,Mint at Riverfront,1,False,False,False,283,False,True,False,False,2006,False
False,False,False,False,False,New York City,1641,False,2010,US,163,completed,False,False,57,False,192.11000061035,False,True,1898,False,True,True,40.709091186523,False,-74.013641357422,concrete,False,False,W New York Downtown Hotel & Residences,2,False,False,False,284,False,True,False,False,2006,False
False,False,False,False,False,Miami,1632,False,0,US,163,under construction,False,False,57,False,192.0299987793,False,False,22477,False,False,False,0,False,0,concrete,False,False,Miami River,1,False,False,False,285,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,1972,US,163,completed,False,False,50,False,192.0299987793,False,False,1919,False,True,False,40.754638671875,False,-73.982696533203,steel,False,False,Grace Plaza,1,False,True,False,286,False,False,False,False,0,False
False,False,False,False,False,Seattle,1680,False,1969,US,163,completed,False,False,50,False,192.0299987793,False,False,1920,False,True,True,47.606220245361,False,-122.33376312256,steel,False,False,Safeco Plaza,1,False,True,False,286,False,False,False,False,1966,False
False,False,False,False,False,New York City,1641,False,1966,US,163,completed,False,False,44,False,192.0299987793,False,False,1932,False,True,True,40.708721160889,False,-74.008140563965,steel,False,False,Home Insurance Plaza,1,False,True,False,288,False,False,False,False,1964,False
False,False,False,False,False,Miami,1632,False,2008,US,163,completed,False,False,52,False,192,False,False,1916,False,True,True,25.761070251465,False,-80.194282531738,concrete,False,False,Infinity at Brickell,2,False,True,False,289,False,True,False,False,2005,False
False,False,False,False,False,New York City,1641,False,1982,US,163,completed,False,False,49,False,191.7200012207,False,False,1937,False,True,True,40.750869750977,False,-73.977851867676,concrete,False,False,101 Park Avenue,1,False,True,False,290,False,False,False,False,1979,False
False,False,False,False,False,Dallas,1554,False,1965,US,163,completed,False,False,52,False,191.41999816895,False,False,1944,False,True,False,32.781448364258,False,-96.800758361816,steel,False,False,Elm Place,1,False,True,False,291,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,1971,US,163,completed,False,False,45,False,191.41999816895,False,False,1945,False,True,False,40.765308380127,False,-73.980842590332,steel,False,False,888 7th Avenue,1,False,True,False,292,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,1969,US,163,completed,False,False,50,False,190.5,False,False,1961,False,True,False,40.763031005859,False,-73.978988647461,steel,False,False,1345 Avenue of the Americas,1,False,True,False,293,False,False,False,False,0,False
False,False,False,False,False,Los Angeles,1611,False,1979,US,163,completed,False,False,48,False,190.5,False,False,1962,False,True,False,34.051609039307,False,-118.25505828857,steel,False,False,Citigroup Center,1,False,True,False,294,False,False,False,False,0,False
False,False,False,False,False,Miami,1632,False,1987,US,163,completed,False,False,47,False,190.5,False,False,1963,False,True,True,25.77227973938,False,-80.191459655762,concrete,False,False,Miami Tower,1,False,True,False,295,False,False,False,False,1980,False
False,False,False,False,False,New York City,1641,False,1931,US,163,completed,False,False,47,False,190.5,False,True,1964,False,True,True,40.756568908691,False,-73.97338104248,steel,False,False,Waldorf Astoria New York,1,False,False,False,295,False,False,False,False,1930,False
False,False,False,False,False,Chicago,1539,False,2009,US,163,completed,False,False,44,False,189.99000549316,False,False,1975,False,True,True,41.888889312744,False,-87.63020324707,composite,False,False,353 North Clark,1,False,True,False,297,False,False,False,False,2006,False
False,False,False,False,False,New York City,1641,False,1991,US,163,completed,False,False,54,False,189.88999938965,False,False,2260,False,True,False,40.767429351807,False,-73.961776733398,concrete,False,False,Trump Palace,1,False,False,False,298,False,True,False,False,0,False
False,False,False,False,False,Kansas City,1633,False,1988,US,163,completed,False,False,42,False,189.88999938965,False,False,1895,False,True,True,39.099700927734,False,-94.583770751953,concrete,False,False,One Kansas City Place,1,False,True,False,299,False,False,False,False,1985,False
False,False,False,False,False,Las Vegas,1610,False,2008,US,163,completed,False,False,64,False,189.58999633789,False,True,2003,False,True,True,36.12963104248,False,-115.17278289795,concrete,False,False,Trump International Hotel & Tower 1,2,False,False,False,300,False,True,False,False,2005,False
False,False,False,False,False,San Antonio,1678,False,1968,US,163,completed,False,False,0,False,189.58999633789,False,False,9604,False,True,True,29.41902923584,False,-98.483551025391,concrete,False,False,Tower of the Americas,1,True,False,False,301,False,False,False,False,1967,False
False,False,False,False,False,New York City,1641,False,2010,US,163,completed,False,False,50,False,189.2799987793,False,False,2026,False,True,True,40.740650177002,False,-73.988052368164,concrete,False,False,One Madison Park,1,False,False,False,302,False,True,False,False,2006,False
False,False,False,False,False,New York City,1641,False,1976,US,163,completed,False,False,51,False,189,False,False,2010,False,True,True,40.75910949707,False,-73.976150512695,concrete/steel,False,False,Olympic Tower,2,False,True,False,303,False,True,False,False,1974,False
False,False,False,False,False,Los Angeles,1611,False,1967,US,163,completed,False,False,42,False,189,False,False,2013,False,True,False,34.049160003662,False,-118.25534820557,steel,False,False,611 Place,1,False,True,False,304,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,2003,US,163,completed,False,False,55,False,188.33999633789,False,False,2025,False,True,True,40.751041412354,False,-73.982330322266,concrete,False,False,425 5th Avenue,1,False,False,False,305,False,True,False,False,2001,False
False,False,False,False,False,Denver,1556,False,2018,US,163,under construction,False,False,40,False,188,False,False,16984,False,True,True,39.747108459473,False,-104.99758148193,steel/concrete,False,False,1144 Fifteenth,2,False,True,False,306,False,False,True,False,2015,False
False,False,False,False,False,New York City,1641,False,1928,US,163,completed,False,False,33,False,187.5,False,False,2060,False,True,True,40.742771148682,False,-73.985542297363,steel,False,False,New York Life Building,1,False,True,False,307,False,False,False,False,1926,False
False,False,False,False,False,Miami,1632,False,2007,US,163,completed,False,False,57,False,187.44999694824,False,False,2051,False,True,True,25.782339096069,False,-80.189712524414,concrete,False,False,Marina Blue,1,False,False,False,308,False,True,False,False,2004,False
False,False,False,False,False,New York City,1641,False,2007,US,163,completed,False,False,58,False,187.41000366211,False,False,2050,False,True,True,40.748779296875,False,-73.990089416504,concrete,False,False,The Epic,1,False,False,False,309,False,True,False,False,2005,False
False,False,False,False,False,New York City,1641,False,1985,US,163,completed,False,False,44,False,187.39999389648,False,False,2069,False,True,False,40.757270812988,False,-73.977043151855,steel/concrete,False,False,Tower 49&reg;,1,False,True,False,310,False,False,False,False,0,False
False,False,False,False,False,New York City,1641,False,2010,US,163,completed,False,False,46,False,187.14999389648,False,True,2066,False,True,True,40.747081756592,False,-73.99015045166,concrete,False,False,Eventi,2,False,False,False,311,False,True,False,False,2007,False
False,False,False,False,True,Las Vegas,1610,False,2005,US,163,completed,False,False,45,False,187.14999389648,False,True,2074,False,True,True,36.126758575439,False,-115.16555786133,concrete,False,False,Wynn Las Vegas,2,False,False,False,312,False,False,False,False,2002,False
False,False,False,False,False,Chicago,1539,False,2014,US,163,completed,False,False,58,False,186.77000427246,False,False,14291,False,True,True,41.886520385742,False,-87.631439208984,concrete,False,False,OneEleven,1,False,False,False,313,False,True,False,False,2013,False
